BARCODE,ITEM,EXPIRE DATE,ITEM TYPE,BRAND,SALES GROUP,SUPPLIER,COST,SELL PRICE,EFFECTIVE DATE,AVAILABLE,ON HAND
4800024558503,Mixed Fruit 432g,,,Today's,Retail,New Staple,0,0,2023-10-30,0,0
4800024558268,Mixed Fruit 836g,,,Today's,Retail,New Staple,0,0,2023-10-30,0,0
4800024038548,Mixed Fruit 3.033kg,,,Today's,Retail,New Staple,0,0,2023-10-30,0,0
4800024123152,Fruit Cocktail 432g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024037480,Fruit Cocktail 836g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024550958,Fruit Cocktail 3.033kg,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024012401,Pineapple Chunks 822g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024015976,Pineapple Chunks 432g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024020642,Pineapple Chunks 227g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024562258,Pineapple Tidbits 227g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024012326,Pineapple Slices 227g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024562722,Pineapple Juice ACE 530ml,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024562739,Pineapple Juice ACE 1.36L,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024562746,Pineapple Juice ACE 2.90L,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4806504710119,SRDNS Reg 6X155g,,,Mega,Wholesale,Nucam,0,0,2023-10-30,0,0
4806504710126,SRDNS Chili 6X155g,,,Mega,Wholesale,Nucam,0,0,2023-10-30,0,0
4806504710928,Corned SRDNS Chili 6X155g,,,Mega,Wholesale,Nucam,0,0,2023-10-30,0,0
4806504710911,Corned SRDNS Reg 6X155g,,,Mega,Wholesale,Nucam,0,0,2023-10-30,0,0
4800163443043,SRDNS Reg 6X155g,,,Ligo,Wholesale,,0,0,2023-10-30,0,0
4800163443036,SRDNS Chili 6X155g,,,Ligo,Wholesale,,0,0,2023-10-30,0,0
4806503244080,SRDNS Reg 6X155g,,,Family's,Wholesale,JY Brothers,0,0,2023-10-30,0,0
4806503244097,SRDNS Chili 6X155g,,,Family's,Wholesale,JY Brothers,0,0,2023-10-30,0,0
4800249006612,Corned Tuna Reg 6X150g,,,San Marino,Wholesale,Ultimate,0,0,2023-10-30,0,0
4800249006599,Corned Tuna Reg 6X100g,,,San Marino,Wholesale,Ultimate,0,0,2023-10-30,0,0
4800249006674,Corned Tuna Chili 6X180g,,,San Marino,Wholesale,Ultimate,0,0,2023-10-30,0,0
4800249006650,Corned Tuna Reg 6X180g,,,San Marino,Wholesale,Ultimate,0,0,2023-10-30,0,0
4800249006636,Corned Tuna Chili 6X150g,,,San Marino,Wholesale,Ultimate,0,0,2023-10-30,0,0
748485100081,Tuna FIO 6X180g,,,Century,Wholesale,New Staple,0,0,2023-10-30,0,0
4808887291322,Mechado 6X155g,,,Ulam King,Wholesale,Alindogan,0,0,2023-10-30,0,0
4808887291247,Caldereta 6X155g,,,Ulam King,Wholesale,Alindogan,0,0,2023-10-30,0,0
748485100098,Tuna H&S 6X180g,,,Century,Wholesale,New Staple,0,0,2023-10-30,0,0
4800249010091,Corned Tuna Chili 6X100g,,,San Marino,Wholesale,Ultimate,0,0,2023-10-30,0,0
748485802220,Mechado 6X155g,,,Wow Ulam,Wholesale,New Staple,0,0,2023-10-30,0,0
748485802077,Afritada 6X155g,,,Wow Ulam,Wholesale,New Staple,0,0,2023-10-30,0,0
748485802060,Adobo 6X155g,,,Wow Ulam,Wholesale,New Staple,0,0,2023-10-30,0,0
748485802084,Caldereta 6X155g,,,Wow Ulam,Wholesale,New Staple,0,0,2023-10-30,0,0
748485802091,Lechon Paksiw 6X155g,,,Wow Ulam,Wholesale,New Staple,0,0,2023-10-30,0,0
748485802381,Menudo 6X155g,,,Wow Ulam,Wholesale,New Staple,0,0,2023-10-30,0,0
4806504710119,SRDNS Reg 12X155g,,,Mega,Wholesale,Nucam,0,0,2023-10-30,0,0
4806504710126,SRDNS Chili 12x155g,,,Mega,Wholesale,Nucam,0,0,2023-10-30,0,0
4806504710928,Corned SRDNS Chili 12x155g,,,Mega,Wholesale,Nucam,0,0,2023-10-30,0,0
4806504710911,Corned SRDNS Reg 12x155g,,,Mega,Wholesale,Nucam,0,0,2023-10-30,0,0
4800163443043,SRDNS Reg 12x155g,,,Ligo,Wholesale,,0,0,2023-10-30,0,0
4800163443036,SRDNS Chili 12x155g,,,Ligo,Wholesale,,0,0,2023-10-30,0,0
4806503244080,SRDNS Reg 12x155g,,,Family's,Wholesale,JY Brothers,0,0,2023-10-30,0,0
4806503244097,SRDNS Chili 12x155g,,,Family's,Wholesale,JY Brothers,0,0,2023-10-30,0,0
4800249006612,Corned Tuna Reg 12x150g,,,San Marino,Wholesale,Ultimate,0,0,2023-10-30,0,0
4800249006599,Corned Tuna Reg 12x100g,,,San Marino,Wholesale,Ultimate,0,0,2023-10-30,0,0
4800249006674,Corned Tuna Chili 12x180g,,,San Marino,Wholesale,Ultimate,0,0,2023-10-30,0,0
4800249006650,Corned Tuna Reg 12x180g,,,San Marino,Wholesale,Ultimate,0,0,2023-10-30,0,0
4800249006636,Corned Tuna Chili 12x150g,,,San Marino,Wholesale,Ultimate,0,0,2023-10-30,0,0
748485100081,Tuna FIO 12x180g,,,Century,Wholesale,New Staple,0,0,2023-10-30,0,0
4808887291322,Mechado 12x155g,,,Ulam King,Wholesale,Alindogan,0,0,2023-10-30,0,0
4808887291247,Caldereta 12x155g,,,Ulam King,Wholesale,Alindogan,0,0,2023-10-30,0,0
748485100098,Tuna H&S 12x180g,,,Century,Wholesale,New Staple,0,0,2023-10-30,0,0
4800249010091,Corned Tuna Chili 12x100g,,,San Marino,Wholesale,Ultimate,0,0,2023-10-30,0,0
748485802220,Mechado 12x155g,,,Wow Ulam,Wholesale,New Staple,0,0,2023-10-30,0,0
748485802077,Afritada 12x155g,,,Wow Ulam,Wholesale,New Staple,0,0,2023-10-30,0,0
748485802060,Adobo 12x155g,,,Wow Ulam,Wholesale,New Staple,0,0,2023-10-30,0,0
748485802084,Caldereta 12x155g,,,Wow Ulam,Wholesale,New Staple,0,0,2023-10-30,0,0
748485802091,Lechon Paksiw 12x155g,,,Wow Ulam,Wholesale,New Staple,0,0,2023-10-30,0,0
748485802381,Menudo 12x155g,,,Wow Ulam,Wholesale,New Staple,0,0,2023-10-30,0,0
4805885172004,Liver Spread 6x230g,,,Reno,Wholesale,,0,0,2023-10-30,0,0
4805885171007,Liver Spread 6x85g,,,Reno,Wholesale,,0,0,2023-10-30,0,0
4805885172004,Liver Spread 12x230g,,,Reno,Wholesale,,0,0,2023-10-30,0,0
4805885171007,Liver Spread 12x85g,,,Reno,Wholesale,,0,0,2023-10-30,0,0
4800024558503,Mixed Fruit 432g,,,Today's,Wholesale,New Staple,0,0,2023-10-30,0,0
4800024558268,Mixed Fruit 836g,,,Today's,Wholesale,New Staple,0,0,2023-10-30,0,0
4800024038548,Mixed Fruit 3.033kg,,,Today's,Wholesale,New Staple,0,0,2023-10-30,0,0
4800024123152,Fruit Cocktail 432g,,,Del Monte,Wholesale,New Staple,0,0,2023-10-30,0,0
4800024037480,Fruit Cocktail 836g,,,Del Monte,Wholesale,New Staple,0,0,2023-10-30,0,0
4800024550958,Fruit Cocktail 3.033kg,,,Del Monte,Wholesale,New Staple,0,0,2023-10-30,0,0
4800024012401,Pineapple Chunks 822g,,,Del Monte,Wholesale,New Staple,0,0,2023-10-30,0,0
4800024015976,Pineapple Chunks 432g,,,Del Monte,Wholesale,New Staple,0,0,2023-10-30,0,0
4800024020642,Pineapple Chunks 227g,,,Del Monte,Wholesale,New Staple,0,0,2023-10-30,0,0
4800024562258,Pineapple Tidbits 227g,,,Del Monte,Wholesale,New Staple,0,0,2023-10-30,0,0
4800024012326,Pineapple Slices 227g,,,Del Monte,Wholesale,New Staple,0,0,2023-10-30,0,0
4800024562722,Pineapple Juice ACE 530ml,,,Del Monte,Wholesale,New Staple,0,0,2023-10-30,0,0
4800024562739,Pineapple Juice ACE 1.36L,,,Del Monte,Wholesale,New Staple,0,0,2023-10-30,0,0
4800024562746,Pineapple Juice ACE 2.90L,,,Del Monte,Wholesale,New Staple,0,0,2023-10-30,0,0
4801958460009,Bread Mix OG 30g,,,C Fry,Retail,BSCM,0,0,2023-10-30,0,0
4801958393109,Bread Mix Garlic 62g,,,C Fry,Retail,BSCM,0,0,2023-10-30,0,0
4801958390108,Bread Mix OG 62g,,,C Fry,Retail,BSCM,0,0,2023-10-30,0,0
4801958674000,Gravy Mix 20g,,,C Fry,Retail,BSCM,0,0,2023-10-30,0,0
4801958410004,Bread Mix Reg 65g,,,Tasty Boy,Retail,BSCM,0,0,2023-10-30,0,0
4801958391105,Bread Mix Spicy 62g,,,C Fry,Retail,BSCM,0,0,2023-10-30,0,0
4801958367001,FS Mix 250g,,,Ginisa,Retail,BSCM,0,0,2023-10-30,0,0
4801958377000,FS Mix 100g,,,Ginisa,Retail,BSCM,0,0,2023-10-30,0,0
4801958846100,FS Mix 16x8g,,,Ginisa,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958335109,Vetsin 6x50g,,,Aji,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958146002,Vetsin 50g,,,Aji,Retail,BSCM,0,0,2023-10-30,0,0
4801958260005,Vetsin 500g,,,Aji,Retail,BSCM,0,0,2023-10-30,0,0
4801958250006,Vetsin 250g,,,Aji,Retail,BSCM,0,0,2023-10-30,0,0
4801958300107,Vetsin 18x10g,,,Aji,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958302002,Vetsin 22g,,,Aji,Retail,BSCM,0,0,2023-10-30,0,0
4806011900270,Iodized Salt 250g,,,Fidel,Retail,,0,0,2023-10-30,0,0
4800361419642,Magic Sarap 16x8g,,,Maggi,Wholesale,MTC,0,0,2023-10-30,0,0
4806011900263,Iodized Salt 500g,,,Fidel,Retail,,0,0,2023-10-30,0,0
4800888603180,Sinigang Mix Isda 11g,,,Knorr,Retail,Montana,0,0,2023-10-30,0,0
4800888600219,Sinigang Mix Miso 23g,,,Knorr,Retail,Montana,0,0,2023-10-30,0,0
4800888605078,Sinigang Mix Gabi 11g,,,Knorr,Retail,Montana,0,0,2023-10-30,0,0
4800361420129,Magic Sarap 55g,,,Maggi,Retail,MTC,0,0,2023-10-30,0,0
4801668603659,Oyster Sauce 30g,,,Datu Puti,Retail,Bonheur,0,0,2023-10-30,0,0
4804888809474,Oyster Sauce 30g,,,Mama Sita's,Retail,Stretch,0,0,2023-10-30,0,0
4801958662106,Pork Savor 12x8g,,,Aji,Wholesale,BSCM,0,0,2023-10-30,0,0
4800888609113,Pork Cubes Promo,,,Knorr,Wholesale,Montana,0,0,2023-10-30,0,0
4800888609106,Chicken Cubes Promo,,,Knorr,Wholesale,Montana,0,0,2023-10-30,0,0
4801958460009,Bread Mix OG 6x30g,,,C Fry,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958460009,Bread Mix OG 8x30g,,,C Fry,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958460009,Bread Mix OG 12x30g,,,C Fry,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958393109,Bread Mix Garlic 6x62g,,,C Fry,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958390108,Bread Mix OG 6x62g,,,C Fry,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958674000,Gravy Mix 6x20g,,,C Fry,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958410004,Bread Mix Reg 6x65g,,,Tasty Boy,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958391105,Bread Mix Spicy 6x62g,,,C Fry,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958393109,Bread Mix Garlic 12x62g,,,C Fry,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958390108,Bread Mix OG 12x62g,,,C Fry,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958674000,Gravy Mix 12x20g,,,C Fry,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958410004,Bread Mix Reg 12x65g,,,Tasty Boy,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958391105,Bread Mix Spicy 12x62g,,,C Fry,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958367001,FS Mix 250g,,,Ginisa,Wholesale,BSCM,0,0,2023-10-30,0,0
4801958377000,FS Mix 100g,,,Ginisa,Wholesale,BSCM,0,0,2023-10-30,0,0
4800888603180,Sinigang Mix Isda 6x11g,,,Knorr,Wholesale,Montana,0,0,2023-10-30,0,0
4800888600219,Sinigang Mix Miso 6x23g,,,Knorr,Wholesale,Montana,0,0,2023-10-30,0,0
4800888605078,Sinigang Mix Gabi 6x11g,,,Knorr,Wholesale,Montana,0,0,2023-10-30,0,0
4800888603180,Sinigang Mix Isda 12x11g,,,Knorr,Wholesale,Montana,0,0,2023-10-30,0,0
4800888600219,Sinigang Mix Miso 12x23g,,,Knorr,Wholesale,Montana,0,0,2023-10-30,0,0
4800888605078,Sinigang Mix Gabi 12x11g,,,Knorr,Wholesale,Montana,0,0,2023-10-30,0,0
4801668603659,Oyster Sauce 6x30g,,,Datu Puti,Wholesale,Bonheur,0,0,2023-10-30,0,0
4804888809474,Oyster Sauce 6x30g,,,Mama Sita's,Wholesale,Stretch,0,0,2023-10-30,0,0
4801668603659,Oyster Sauce 12x30g,,,Datu Puti,Wholesale,Bonheur,0,0,2023-10-30,0,0
4804888809474,Oyster Sauce 12x30g,,,Mama Sita's,Wholesale,Stretch,0,0,2023-10-30,0,0
4800361420129,Magic Sarap 55g,,,Maggi,Wholesale,MTC,0,0,2023-10-30,0,0
4800024570758,Gravy Mix 30g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
25407803603,Caldereta Mix 50g,,,Mama Sita's,Retail,Stretch,0,0,2023-10-30,0,0
25407805201,Menudo/Afritada Mix 30g,,,Mama Sita's,Retail,Stretch,0,0,2023-10-30,0,0
4801668607138,Oyster Sauce 150g,,,Datu Puti,Retail,Bonheur,0,0,2023-10-30,0,0
4801668605660,BBQ-rrific 144ml,,,Datu Puti,Retail,Bonheur,0,0,2023-10-30,0,0
4808680210957,Crab&Corn 55g,,,Knorr,Retail,Montana,0,0,2023-10-30,0,0
4808680221250,Cream of Mushroom 62g,,,Knorr,Retail,Montana,0,0,2023-10-30,0,0
4800888607959,Shrimp Cube 10g,,,Knorr,Retail,Montana,0,0,2023-10-30,0,0
4800888602718,Chicken Cube 10g,,,Knorr,Retail,Montana,0,0,2023-10-30,0,0
4800888602725,Pork Cube 10g,,,Knorr,Retail,Montana,0,0,2023-10-30,0,0
4800888603692,Sinigang OG 11g,,,Knorr,Retail,Montana,0,0,2023-10-30,0,0
4800888607126,Real 27ml,,,Lady's Choice,Retail,Montana,0,0,2023-10-30,0,0
4800888607096,Bacon 27ml,,,Lady's Choice,Retail,Montana,0,0,2023-10-30,0,0
4800888607119,Chicken 27ml,,,Lady's Choice,Retail,Montana,0,0,2023-10-30,0,0
7622210958716,Pimiento 24g,,,Cheez Whiz,Retail,New Staple,0,0,2023-10-30,0,0
4805358279155,Sweet Blend 30g,,,Star,Retail,Alindogan,0,0,2023-10-30,0,0
7622300858599,Calamansi 19g,,,Tang,Retail,New Staple,0,0,2023-10-30,0,0
7622300601768,Pineapple 19g,,,Tang,Retail,New Staple,0,0,2023-10-30,0,0
7622300638078,Strawberry 20g,,,Tang,Retail,New Staple,0,0,2023-10-30,0,0
7622300858575,Dalandan 19g,,,Tang,Retail,New Staple,0,0,2023-10-30,0,0
7622300637996,Grape 19g,,,Tang,Retail,New Staple,0,0,2023-10-30,0,0
7622300601782,Mango 20g,,,Tang,Retail,New Staple,0,0,2023-10-30,0,0
4800361382083,Apple 20g,,,Nestea,Retail,MTC,0,0,2023-10-30,0,0
4800361379557,Lemon 20g,,,Nestea,Retail,MTC,0,0,2023-10-30,0,0
4808680652146,Sinigang Gabi 22g,,,Knorr,Retail,Montana,0,0,2023-10-30,0,0
4805358245150,Classic 30g,,,Star,Retail,Alindogan,0,0,2023-10-30,0,0
4806508600034,Noodles 120g,,,Good Luck,Retail,TH,0,0,2023-10-30,0,0
4800016562181,Sakto Kalamansi 70g,,,Payless,Retail,Pedscor,0,0,2023-10-30,0,0
4800016562198,Sakto Xtra Hot 70g,,,Payless,Retail,Pedscor,0,0,2023-10-30,0,0
4800016556517,XBig Chilimansi 125g,,,Payless,Retail,Pedscor,0,0,2023-10-30,0,0
4800016561436,XBig S&S 125g,,,Payless,Retail,Pedscor,0,0,2023-10-30,0,0
4800016556807,XBig Xtra Hot 125g,,,Payless,Retail,Pedscor,0,0,2023-10-30,0,0
4807770273698,PC Chilimansi 80g,,,Lucky Me,Retail,Stretch,0,0,2023-10-30,0,0
4807770274305,PC EHC 75g,,,Lucky Me,Retail,Stretch,0,0,2023-10-30,0,0
4807770273711,PC S&S 80g,,,Lucky Me,Retail,Stretch,0,0,2023-10-30,0,0
4807770273674,PC Kalamansi 80g,,,Lucky Me,Retail,Stretch,0,0,2023-10-30,0,0
4807770273704,PC OG 80g,,,Lucky Me,Retail,Stretch,0,0,2023-10-30,0,0
4800016555985,XBig Kalamansi 125g,,,Payless,Retail,Pedscor,0,0,2023-10-30,0,0
4807770272097,Noodles SLB 50g,,,Lucky Me,Retail,Stretch,0,0,2023-10-30,0,0
4807770270017,Noodles BNB 55g,,,Lucky Me,Retail,Stretch,0,0,2023-10-30,0,0
4807770270024,Noodles CNC 55g,,,Lucky Me,Retail,Stretch,0,0,2023-10-30,0,0
4800016551574,NR Chicken 55g,,,Nissin,Retail,Pedscor,0,0,2023-10-30,0,0
4800016551598,NR Seafood 55g,,,Nissin,Retail,Pedscor,0,0,2023-10-30,0,0
4800016551581,NR Beef 55g,,,Nissin,Retail,Pedscor,0,0,2023-10-30,0,0
4800016561429,NR Creamy Seafood 63g,,,Nissin,Retail,Pedscor,0,0,2023-10-30,0,0
6902482001022,Kings 1.59oz,,,Vrmcli,Retail,,0,0,2023-10-30,0,0
4806014099643,Prm Vrmcli 1kg,,,Good Life,Retail,New Staple,0,0,2023-10-30,0,0
4806014099223,Prm Vrmcli 500g,,,Good Life,Retail,New Staple,0,0,2023-10-30,0,0
4806014099216,Prm Vrmcli 250g,,,Good Life,Retail,New Staple,0,0,2023-10-30,0,0
4800016551857,CN SS 40g,,,Nissin,Retail,Pedscor,0,0,2023-10-30,0,0
4800016560927,CN SHB 45g,,,Nissin,Retail,Pedscor,0,0,2023-10-30,0,0
4800016557217,CN SCF 30g,,,Nissin,Retail,Pedscor,0,0,2023-10-30,0,0
4800016552106,CN Beef 40g,,,Nissin,Retail,Pedscor,0,0,2023-10-30,0,0
4800016552137,CN Batchoy 40g,,,Nissin,Retail,Pedscor,0,0,2023-10-30,0,0
4800016552274,CN Bulalo 40g,,,Nissin,Retail,Pedscor,0,0,2023-10-30,0,0
4800016552113,CN Seafood 40g,,,Nissin,Retail,Pedscor,0,0,2023-10-30,0,0
4800016552120,CN Chicken 40g,,,Nissin,Retail,Pedscor,0,0,2023-10-30,0,0
4800110033402,Firm Spag 800g,,,Fiesta,Retail,Fornix,0,0,2023-10-30,0,0
4800110068886,Prem Spag 900g,,,Royal ,Retail,Fornix,0,0,2023-10-30,0,0
4800110068893,Prem Spag 400g,,,Royal ,Retail,Fornix,0,0,2023-10-30,0,0
4800110068930,Prem Salad Mac 400g,,,Royal ,Retail,Fornix,0,0,2023-10-30,0,0
4800110068916,Prem Salad Mac 1kg,,,Royal ,Retail,Fornix,0,0,2023-10-30,0,0
4800110060859,Salad Mac 1kg,,,Fiesta,Retail,Fornix,0,0,2023-10-30,0,0
4800024575722,Spag Party Pck SS ,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800110098715,Cheesy Celeb Pck ,,,Royal,Retail,Fornix,0,0,2023-10-30,0,0
4800110099026,Pinoy Celeb Pck,,,Royal,Retail,Fornix,0,0,2023-10-30,0,0
4800030064753,Superghetti Pck,,,Sunmac,Retail,New Staple,0,0,2023-10-30,0,0
4800110069319,Filipino Style Pck,,,Fiesta,Retail,Fornix,0,0,2023-10-30,0,0
4800110069227,Sweet Pck,,,Fiesta,Retail,Fornix,0,0,2023-10-30,0,0
4801668607619,Spaghetti Supreme Pck,,,Fiesta,Retail,Fornix,0,0,2023-10-30,0,0
4800110099002,SpaghetTipid Pck,,,Fiesta,Retail,Fornix,0,0,2023-10-30,0,0
4801668606063,Spaghetti Pck ,,,Papa,Retail,Bonheur,0,0,2023-10-30,0,0
4800024579171,Sulit Sarap Pck,,,Today's,Retail,New Staple,0,0,2023-10-30,0,0
4806011812047,Golden Bihon 500g,,,Super Q,Retail,Partido,0,0,2023-10-30,0,0
4806500670073,3Q Bihon 454g,,,Komeya,Retail,JY Brothers,0,0,2023-10-30,0,0
4806014092835,Bread Crumbs 80g,,,Good Life,Retail,New Staple,0,0,2023-10-30,0,0
4806014001196,Bread Crumbs 230g,,,Good Life,Retail,New Staple,0,0,2023-10-30,0,0
4809013483215,Canton Noodles 250g,,,Mariposa,Retail,Mariposa,0,0,2023-10-30,0,0
4809013483222,Canton Noodles 500g,,,Mariposa,Retail,Mariposa,0,0,2023-10-30,0,0
4800024575425,Tomato Sauce FS 200g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024575432,Tomato Sauce FS 250g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024575449,Tomato Sauce FS 900g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024575395,Tomato Sauce FS 90g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024579997,Spag Sauce SS 500g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024573544,Spag Sauce SS 900g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024555779,Spag Sauce SS 250g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024556899,Tomato Paste 150g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024561015,Tomato Paste 70g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
14285003892,Spag Sauce SFS 500g,,,UFC,Retail,Bonheur,0,0,2023-10-30,0,0
14285001935,Spag Sauce SFS 1kg,,,UFC,Retail,Bonheur,0,0,2023-10-30,0,0
4800024555489,Tomato Sauce OG 115g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4800024570611,Pineapple Tidbits 115g,,,Del Monte,Retail,New Staple,0,0,2023-10-30,0,0
4806014097007,Tomato Paste 150g,,,Jolly,Retail,New Staple,0,0,2023-10-30,0,0
4806014099766,Tomato Paste 70g,,,Jolly,Retail,New Staple,0,0,2023-10-30,0,0
4800068021216,Raisins 45g,,,Mother's Best,Retail,Pentagon,0,0,2023-10-30,0,0
737552870453,Ginisang Bagoong 250g,,,Barrio Fiesta,Retail,,0,0,2023-10-30,0,0
4800068101109,Hot Sauce 50g,,,Mother's Best,Retail,Pentagon,0,0,2023-10-30,0,0
4800068201106,Worcestershire Sauce 150ml,,,Mother's Best,Retail,Pentagon,0,0,2023-10-30,0,0
4804888804233,Oyster Sauce 156g,,,Mama Sita's,Retail,Stretch,0,0,2023-10-30,0,0
4801668603642,Oyster Sauce 170g,,,Datu Puti,Retail,Bonheur,0,0,2023-10-30,0,0
4800888218377,Lqd Seasoning Chili 130ml,,,Knorr,Retail,Montana,0,0,2023-10-30,0,0
4808680230979,Lqd Seasoning OG 250ml,,,Knorr,Retail,Montana,0,0,2023-10-30,0,0
4800888218889,Lqd Seasoning Chili 250ml,,,Knorr,Retail,Montana,0,0,2023-10-30,0,0
8851717200052,Saver Pck Strwbry 4x90ml,,,D Mill,Wholesale,Stretch,0,0,2023-10-30,0,0
8851717200045,MFJ 90ml,,,D Mill,Retail,Stretch,0,0,2023-10-30,0,0
,SJ 90ml,,,D Mill,Retail,Stretch,0,0,2023-10-30,0,0
8853002303127,MBJ 4x90ml,,,D Mill,Wholesale,Stretch,0,0,2023-10-30,0,0
,MBJ 90ml,,,D Mill,Retail,Stretch,0,0,2023-10-30,0,0
4800361331500,Sterilized 200ml,,,Bear Brand,Retail,MTC,0,0,2023-10-30,0,0
4806525940199,Glutinous Rice Flour 500g,,,Kings,Retail,,0,0,2023-10-30,0,0
8850340100173,Finest Rice Flour 500g,,,Kings,Retail,,0,0,2023-10-30,0,0
4806533700006,Cheese Powder 200g,,,Cheesemiss,Retail,,0,0,2023-10-30,0,0
4806533700075,Cheese Powder 30g,,,Cheesemiss,Retail,,0,0,2023-10-30,0,0
4805358373471,Quezo 430g,,,Magnolia,Retail,Alindogan,0,0,2023-10-30,0,0
4808647020094,Cheese 160g,,,Eden ,Retail,New Staple,0,0,2023-10-30,0,0
4805358373037,Quezo 160g,,,Magnolia,Retail,Alindogan,0,0,2023-10-30,0,0
7622210595928,Cheese 7+1 45g,,,Eden,Wholesale,New Staple,0,0,2023-10-30,0,0
,Cheese 45g,,,Eden,Retail,New Staple,0,0,2023-10-30,0,0
4806516783859,Mayolite 250g,,,Snow White,Retail,,0,0,2023-10-30,0,0
4800888216564,Mayonaise 220ml,,,Best Foods ,Retail,Montana,0,0,2023-10-30,0,0
4800888602268,Real Mayo 220ml,,,Lady's Choice,Retail,Montana,0,0,2023-10-30,0,0
4800888602305,Real Mayo 470ml,,,Lady's Choice,Retail,Montana,0,0,2023-10-30,0,0
7622300501525,Original 60g,,,Cheez Whiz,Retail,New Staple,0,0,2023-10-30,0,0
7622210074980,Original 200g,,,Cheez Whiz,Retail,New Staple,0,0,2023-10-30,0,0
7622300501549,Original 105g,,,Cheez Whiz,Retail,New Staple,0,0,2023-10-30,0,0
4800361394093,Sterilized 140ml,,,Nestle,Retail,MTC,0,0,2023-10-30,0,0
4808680021430,Real Mayo 220ml,,,Lady's Choice,Retail,Montana,0,0,2023-10-30,0,0
4808680022314,Bacon 220ml,,,Lady's Choice,Retail,Montana,0,0,2023-10-30,0,0
4808680020877,Sandwich 220ml,,,Lady's Choice,Retail,Montana,0,0,2023-10-30,0,0
4808680022031,Chicken 220ml,,,Lady's Choice,Retail,Montana,0,0,2023-10-30,0,0
4808680022178,Ham 220ml,,,Lady's Choice,Retail,Montana,0,0,2023-10-30,0,0
4808647010057,Pimiento 210g,,,Cheez Whiz,Retail,New Staple,0,0,2023-10-30,0,0
4808647010026,Original 210g,,,Cheez Whiz,Retail,New Staple,0,0,2023-10-30,0,0
4806525942063,Sago't Gulaman 500g,,,Tasty Plmg,Retail,,0,0,2023-10-30,0,0
4806525942049,Melon 500g,,,Tasty Plmg,Retail,,0,0,2023-10-30,0,0
4806525942087,Buko Pandan 500g,,,Tasty Plmg,Retail,,0,0,2023-10-30,0,0
4806525942025,Milky Choco 500g,,,Tasty Plmg,Retail,,0,0,2023-10-30,0,0
4806525942056,Pineapple 500g,,,Tasty Plmg,Retail,,0,0,2023-10-30,0,0
4806525942117,Blue Lemonade 500g,,,Tasty Plmg,Retail,,0,0,2023-10-30,0,0
4806525944036,Cucumber Lemonade 500g,,,Tasty Plmg,Retail,,0,0,2023-10-30,0,0
4806525942070,Mango 500g,,,Tasty Plmg,Retail,,0,0,2023-10-30,0,0
4800888609403,Sin Gabi 22g w/Plate,,,Knorr,Retail,Montana,0,0,2023-10-30,0,0
4806506705007,Jelly Powder Red 15g,,,Sofee,Retail,,0,0,2023-10-30,0,0
4809013526271,Jelly Powder BP 25g,,,Mr Gulaman,Retail,New Staple,0,0,2023-10-30,0,0
